,glac_name,glacier_id,surging,probability,training_data,validation
507,Foxbreen,G016320E78110N,0,0.8094417897280561,,
508,Gløttfjellbreen,G016424E78128N,0,0.9872462443135201,,
509,Hallwylbreen,G016377E78145N,0,0.9643644010441307,,
510,Møysalbreen,G016536E78124N,0,0.8478477124308734,,
511,Skoltbreen,G016690E78132N,0,0.7783932892157275,,
512,Drønbreen,G016769E78111N,0,0.9873723098024865,,
513,Lunckebreen,G016801E78025N,0,0.8654337180706392,,
514,Vegbreen W,G016945E78009N,0,0.5706488432256904,,
515,Vegbreen E,G017014E78021N,0,0.9952732703275821,,
516,Glitrebreen,G017094E78025N,0,0.5499068147975658,,
517,Glitrebreen,G017125E78024N,1,0.715265650365384,,
518,Kjeglebreen,G017135E78009N,0,0.7390537968328762,,
519,Kjeglebreen,G017144E77997N,0,0.9880336265391378,,
520,Tinkarpbreen,G017173E77986N,1,0.7173050712061689,,
521,,G017123E77981N,0,0.9609635933842242,,
522,,G016996E77974N,0,0.800941309693908,,
523,Helsingborgbreen,G016981E77962N,0,0.9536393248618564,,
524,Helsingborgbreen,G016919E77975N,0,0.9747438937930971,,
525,Pålsjøbreen,G016969E77987N,0,0.9411318182312725,,
526,Helsingborgbreen,G016821E77964N,0,0.9887444298983569,,
527,Hoganasbreen,G016680E77949N,0,0.9854897229742738,,
528,Varpbreen,G016624E77925N,0,0.9023389709251258,,
529,Ankerbreen,G016431E77952N,0,0.9805892887400665,,
530,Livbreen,G016348E77934N,0,0.9293321371879891,,
531,Cösterbreen,G016236E77930N,0,0.9759470100947466,,
532,,G016261E77912N,0,0.96757052107878,,
533,Urdkollbreen,G016225E77899N,1,0.6501215914062419,,
534,Krokryggbreen,G016186E77888N,0,0.972011737641927,,
535,,G016128E77880N,0,0.9921414521457639,,
536,Greinebreane E,G016095E77894N,0,0.9780473385742117,,
537,Greinebreane E,G016132E77905N,0,0.9670565288002754,,
538,Samuelssonbreen,G016161E77920N,0,0.7660748728729834,,
539,Greinebreane C,G016022E77897N,0,0.700582974062584,,
540,Greinebreane W,G015949E77897N,1,0.6616062677483051,,
541,,G015904E77908N,0,0.718279756531848,,
542,,G015843E77903N,1,0.5439030579747002,,
543,,G015877E77871N,0,0.616459737886585,,
544,,G015697E77990N,0,0.5413017658730565,,
545,Lagsnytbreen,G015646E77996N,0,0.9839176426219544,,
546,Stuttdalsbreen,G015597E78003N,0,0.8349711024689809,,
547,Stuttdalsbreen,G015580E77993N,0,0.9685301925616205,,
548,Hogsnytbreen,G015554E77981N,0,0.9039319385185017,,
549,Brombreen,G015617E78017N,0,0.9857493910471276,,
550,Medalsbreen,G015539E78017N,0,0.8578811764326101,,
551,Medalsbreen,G015498E78019N,1,0.5475149994259216,,
552,,G015461E78025N,0,0.8159525370446229,,
553,,G015559E78054N,0,0.8840570117175458,,
554,,G015582E78055N,0,0.9093766202816471,,
555,Tufsbreen,G015639E78050N,0,0.9725638991904632,,
556,Tillbergfonna,G015778E78059N,0,0.7083971266769711,,
557,,G015804E78056N,0,0.8729665910708053,,
558,Tillbergfonna,G015742E78074N,0,0.9740914791060877,,
559,,G015743E78087N,0,0.6637611661754094,,
560,Bødalsbreen,G015712E78088N,1,0.5515902244202255,,
561,Bødalsbreen,G015654E78088N,0,0.7509537889465152,,
562,Svendsenbreen,G015714E78112N,0,0.9343576922780603,,
563,Sore Bayfjellbreen,G015741E78127N,0,0.9709311346854465,,
564,Nordre Bayfjellbreen,G015695E78140N,0,0.9712367407090354,,
565,Bogerbreen,G015633E78130N,0,0.6205234608055296,,
566,,G015748E78150N,0,0.5379955799216382,,
567,Larsbreen,G015551E78172N,0,0.9858746243442225,,
568,Longyearbreen,G015474E78170N,0,0.9181295173295597,,
569,Platabreen,G015453E78188N,0,0.984452563256875,,
570,Dryadebreen,G015430E78149N,0,0.7108930335145832,,
571,Habergbreen,G015329E78138N,0,0.9865416140509954,,
572,Grumantbreen,G015215E78143N,0,0.8288309211710159,,
573,,G015292E78050N,0,0.8916850545271403,,
574,,G015226E78032N,1,0.5566811335111348,,
575,,G014987E78034N,0,0.5327063739378002,,
576,Passfjellbreen,G014953E78012N,0,0.9400961790705249,,
577,Passfjellbreen,G015001E78014N,0,0.9710763613255647,,
578,Passfjellbreen W,G014895E78015N,1,0.5483418959530031,,
579,Stolleybreen,G014732E78018N,1,0.6366233947929135,,
580,Irabreen,G014700E78020N,0,0.6902232216535438,,
581,Haggbreen,G014714E78031N,1,0.7184845727334064,,
582,Paxbreen,G014665E78038N,1,0.6597953597326467,,
583,Gullstranbreen,G014642E77960N,0,0.765812936548426,,
584,Lacmannbreen,G014718E77948N,1,0.5721828311065582,,
585,,G014764E77938N,0,0.9525398514641372,,
586,Jamdalsbreen,G014707E77937N,0,0.9331857584996902,,
587,Snosalbreen,G014732E77923N,0,0.9126391607349934,,
588,Gleditschfonna,G014692E77911N,0,0.944908115239006,,
589,Gleditschfonna,G014692E77899N,1,0.5459140651352556,,
590,Gleditschfonna,G014642E77905N,0,0.9244384062442969,,
591,Gleditschfonna,G014628E77902N,1,0.6937217353885065,,
592,Janssonbreen,G014474E77889N,1,0.6951370644857211,,
593,Austre Gronfjordbreen,G014342E77910N,1,0.8010236970402497,0,0
594,Vestre Gronfjordbreen,G014257E77913N,1,0.5432636938249475,0,0
595,Dahlfonna,G014140E77907N,0,0.9282522382510818,,
596,Dahlfonna,G014055E77902N,0,0.9322194423903373,,
597,Erdmannbreen,G014123E77878N,0,0.7058017366059869,,
598,Fridtjovbreen,G014442E77835N,0,0.9630830879274848,,
599,Nordre Aurdalsbre,G014461E77874N,0,0.9634947589276359,,
600,Flygarfonna,G014603E77879N,1,0.5537330912580108,,
601,,G014616E77884N,0,0.532736680582319,,
602,Folkvard Buggebre,G014646E77872N,1,0.8574570660171587,,
603,Baalsrudbreen,G014601E77917N,0,0.8961852678679291,,
604,Skavlefjellbreen,G014886E77955N,0,0.7022728232930906,,
605,Eggbreen,G014851E77963N,1,0.5396035266817341,,
606,Tungebreen,G014961E77957N,1,0.7147753897582743,,
607,Tavlebreen,G015092E77958N,0,0.9344842676492375,,
608,Tavlebreen,G015170E77963N,1,0.5645332513871774,,
609,,G015243E77962N,0,0.5495538736210952,,
610,,G015080E77937N,0,0.5513978677751272,,
